Id,OverallQual,GrLivArea,MSZoning_RL,BsmtFinType2,MSZoning_RM,GarageCars,LotFrontage,MiscFeature_NA,YearBuilt,Condition1_Artery,ExterCond,LandSlope_Sev,Condition1_PosN,2ndFlrSF,Fence_GdWo,GarageType_2Types,Foundation_PConc,MSZoning_FV,TotRmsAbvGrd,Condition2_Norm,BsmtFinSF1,Condition2_PosA,LotConfig_FR3,Foundation_BrkTil,CentralAir_N,OpenPorchSF,Electrical_FuseA,Electrical_SBrkr,Neighborhood_Gilbert,Condition1_RRNn
2228,8,1537,1,1,0,3.0,74.0,1,2006,0,3,0,0,0,0,0,1,0,8,1,1036.0,0,0,0,0,26,0,1,0,0
2229,8,1780,1,1,0,2.0,107.0,1,2007,0,3,0,0,860,0,0,1,0,6,1,770.0,0,0,0,0,192,0,1,0,0
2230,5,1442,1,1,0,2.0,73.0,1,2006,0,3,0,0,730,0,0,1,0,6,1,0.0,0,0,0,0,0,0,1,0,0
2231,7,1612,1,1,0,3.0,81.0,1,2008,0,3,0,0,816,0,0,1,0,6,1,0.0,0,0,0,0,64,0,1,0,0
2232,6,1495,1,1,0,2.0,75.0,1,1989,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,1,0,0
2233,6,1256,1,3,0,2.0,93.0,1,1986,0,4,0,0,0,0,0,0,0,6,1,920.0,0,0,0,0,0,0,1,0,0
2234,8,1440,1,1,0,2.0,82.0,1,2003,0,3,0,0,0,0,0,1,0,7,1,1029.0,0,0,0,0,95,0,1,0,0
2235,6,1675,1,1,0,2.0,0.0,1,1999,0,3,0,0,0,0,0,1,0,6,1,1223.0,0,0,0,0,52,0,1,0,0
2236,8,1728,1,1,0,2.0,79.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,1011.0,0,0,0,0,276,0,1,0,0
2237,8,1964,1,1,0,3.0,85.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,1571.0,0,0,0,0,265,0,1,0,0
2238,7,1344,0,1,1,4.0,97.0,1,1997,0,4,0,0,0,0,0,1,0,8,1,1309.0,0,0,0,0,0,0,1,0,0
2239,5,1092,1,1,0,0.0,77.0,1,2007,0,3,0,0,0,0,0,1,0,5,0,0.0,0,0,0,0,52,0,1,0,0
2240,6,1189,0,1,1,2.0,32.0,1,1997,0,3,0,0,0,0,0,1,0,4,1,864.0,0,0,0,0,122,0,1,0,0
2241,4,1200,1,2,0,3.0,150.0,1,1964,0,3,0,0,0,0,1,0,0,6,1,865.0,0,0,0,0,119,0,1,0,0
2242,5,1040,0,1,1,2.0,0.0,1,1975,0,3,0,0,0,0,0,1,0,6,1,769.0,0,0,0,0,100,0,1,0,0
2243,5,1475,0,1,1,1.0,41.0,1,1976,0,3,0,0,550,0,0,1,0,6,1,318.0,0,0,0,0,26,0,1,0,0
2244,4,988,0,1,1,1.0,21.0,1,1973,0,4,0,0,462,0,0,0,0,5,1,501.0,0,0,0,0,101,0,1,0,0
2245,4,988,0,1,1,1.0,21.0,1,1973,0,3,0,0,462,1,0,0,0,4,1,437.0,0,0,0,0,101,0,1,0,0
2246,5,1160,1,1,0,1.0,0.0,0,1968,0,4,0,0,0,1,0,0,0,6,1,785.0,0,0,0,0,0,0,1,0,0
2247,6,1092,0,1,1,0.0,21.0,1,1970,0,4,0,0,546,0,0,0,0,6,1,358.0,0,0,0,0,0,0,1,0,0
2248,5,816,1,1,0,1.0,59.0,1,1983,0,4,0,0,0,1,0,0,0,4,1,534.0,0,0,0,0,0,0,1,0,0
2249,5,845,1,1,0,1.0,60.0,1,1982,0,3,0,0,0,0,0,0,0,6,1,638.0,0,0,0,0,0,0,1,0,0
2250,5,889,1,1,0,2.0,74.0,1,1984,0,3,0,0,0,0,0,0,0,6,1,647.0,0,0,0,0,0,0,1,0,0
2251,5,1836,0,1,0,1.0,0.0,1,1900,0,3,0,0,686,0,0,0,0,7,1,0.0,0,0,1,0,0,0,1,0,0
2252,6,1587,1,1,0,2.0,85.0,1,1971,0,3,0,0,0,0,0,0,0,7,1,838.0,0,0,0,0,44,0,1,0,0
2253,6,1384,1,1,0,2.0,56.0,1,1997,0,3,0,0,630,0,0,1,0,7,1,0.0,0,0,0,0,0,0,1,1,0
2254,6,1694,1,1,0,2.0,0.0,1,1994,0,3,0,0,770,0,0,1,0,7,1,186.0,0,0,0,0,64,0,1,1,0
2255,6,1714,1,1,0,2.0,0.0,1,1999,0,3,0,0,767,0,0,1,0,7,1,871.0,0,0,0,0,48,0,1,1,0
2256,7,1553,1,1,0,2.0,63.0,1,1996,0,3,0,0,862,0,0,1,0,6,1,414.0,0,0,0,0,44,0,1,1,0
2257,6,2299,1,1,0,2.0,60.0,1,1999,0,3,0,0,1342,0,0,1,0,7,1,0.0,0,0,0,0,30,0,1,1,0
2258,7,1187,1,1,0,2.0,0.0,1,1992,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,21,0,1,1,0
2259,6,1642,1,1,0,2.0,0.0,1,1993,0,3,0,0,732,0,0,1,0,7,1,0.0,0,0,0,0,84,0,1,1,0
2260,6,1128,1,1,0,2.0,160.0,1,1964,0,3,0,0,0,0,0,0,0,6,1,550.0,0,0,0,0,108,0,1,1,0
2261,8,1179,1,1,0,2.0,38.0,1,1988,0,3,0,0,0,0,0,0,0,5,1,248.0,0,0,0,0,108,0,1,0,0
2262,8,1321,1,1,0,2.0,35.0,1,1990,0,3,0,0,0,0,0,1,0,4,1,926.0,0,0,0,0,64,0,1,0,0
2263,8,2541,1,1,0,3.0,98.0,1,2005,0,3,0,0,1377,0,0,1,0,10,1,986.0,0,0,0,0,32,0,1,0,0
2264,9,2338,1,1,0,3.0,52.0,1,2006,0,3,0,1,0,0,0,1,0,8,1,1101.0,0,0,0,0,135,0,1,0,0
2265,5,1424,1,1,0,3.0,195.0,1,1969,0,3,0,0,0,0,1,0,0,7,1,1047.0,0,0,0,0,0,0,1,1,0
2266,9,1612,1,1,0,2.0,61.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,797.0,0,0,0,0,164,0,1,0,0
2267,8,2234,1,1,0,2.0,85.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,1558.0,0,0,0,0,80,0,1,0,0
2268,10,2042,1,1,0,3.0,81.0,1,2006,0,3,0,0,0,0,0,1,0,8,0,1152.0,1,0,0,0,52,0,1,0,0
2269,6,1284,1,1,0,2.0,0.0,1,1984,0,3,0,0,0,0,0,0,0,5,1,256.0,0,0,0,0,0,0,1,0,0
2270,7,1479,1,1,0,2.0,78.0,1,1981,0,3,0,0,754,0,0,0,0,6,1,321.0,0,0,0,0,72,0,1,0,0
2271,7,1664,1,1,0,2.0,93.0,1,1978,0,3,0,0,0,0,0,0,0,7,1,1328.0,0,0,0,0,0,0,1,0,0
2272,7,1930,1,1,0,2.0,61.0,1,1979,0,3,0,0,845,0,0,0,0,9,1,758.0,0,0,0,0,72,0,1,0,0
2273,6,1177,1,1,0,2.0,79.0,1,1984,0,3,0,0,0,0,0,0,0,6,1,781.0,0,0,0,0,103,0,1,0,0
2274,6,1353,1,1,0,2.0,80.0,1,1979,0,3,0,0,0,0,0,0,0,5,1,903.0,0,0,0,0,141,0,1,0,0
2275,6,1220,1,4,0,2.0,128.0,1,1971,0,3,0,1,0,0,0,0,0,6,1,492.0,0,0,0,0,0,0,1,0,0
2276,7,1324,1,3,0,2.0,64.0,1,1976,0,3,0,1,0,0,0,0,0,5,1,624.0,0,0,0,0,36,0,1,0,0
2277,6,1877,1,2,0,2.0,80.0,1,1974,0,3,0,1,793,0,0,0,0,8,1,931.0,0,0,0,0,96,0,1,0,0
2278,5,1422,1,1,0,2.0,63.0,1,1970,0,3,0,0,0,1,0,0,0,7,1,566.0,0,0,0,0,0,0,1,0,0
2279,5,914,1,6,0,1.0,66.0,1,1970,0,3,0,0,0,0,0,0,0,5,1,81.0,0,0,0,0,0,0,1,0,0
2280,4,914,1,1,0,1.0,0.0,1,1961,0,4,0,0,0,1,0,0,0,4,1,314.0,0,0,1,0,0,0,1,0,0
2281,6,1337,0,1,0,2.0,33.0,1,2001,0,3,0,0,0,0,0,1,0,5,1,0.0,0,0,0,0,68,0,1,0,0
2282,6,1337,0,1,0,2.0,26.0,1,1997,0,3,0,0,0,0,0,1,0,5,1,930.0,0,0,0,0,68,0,1,0,0
2283,6,1092,0,1,1,1.0,21.0,1,1973,0,3,0,0,567,0,0,0,0,6,1,312.0,0,0,0,0,0,0,1,0,0
2284,6,1218,0,1,1,1.0,21.0,1,1973,0,3,0,0,546,0,0,0,0,7,1,0.0,0,0,0,0,28,0,1,0,0
2285,7,1055,1,1,0,1.0,24.0,1,1978,0,3,0,0,0,0,0,0,0,4,1,632.0,0,0,0,0,32,0,1,0,0
2286,5,988,1,1,0,1.0,65.0,1,1966,0,3,0,0,0,0,0,0,0,5,1,725.0,0,0,0,0,0,0,1,0,0
2287,9,1816,1,1,0,3.0,96.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,1151.0,0,0,0,0,36,0,1,0,0
2288,8,1694,1,1,0,3.0,91.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,112,0,1,0,0
2289,8,2122,1,1,0,3.0,110.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,1518.0,0,0,0,0,142,0,1,0,0
2290,9,2656,1,1,0,3.0,107.0,1,2007,0,3,0,0,713,0,0,1,0,8,1,1304.0,0,0,0,0,58,0,1,0,0
2291,8,2550,1,1,0,3.0,110.0,1,2006,0,3,0,0,1402,0,0,1,0,11,1,0.0,0,0,0,0,39,0,1,0,0
2292,10,2046,1,1,0,3.0,105.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,1430.0,0,0,0,0,65,0,1,0,0
2293,9,2552,1,1,0,3.0,107.0,1,2007,0,3,0,0,0,0,0,1,0,8,1,1812.0,0,0,0,0,28,0,1,0,0
2294,9,2758,1,1,0,3.0,118.0,1,2005,0,3,0,0,1036,0,0,1,0,9,1,0.0,0,0,0,0,55,0,1,0,0
2295,10,2290,1,1,0,3.0,59.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,1684.0,0,0,0,0,30,0,1,0,0
2296,8,2152,1,1,0,2.0,134.0,1,2007,0,3,0,0,570,0,0,1,0,7,1,0.0,0,0,0,0,368,0,1,0,0
2297,8,2100,1,1,0,3.0,82.0,1,2007,0,3,0,0,1142,0,0,1,0,8,1,778.0,0,0,0,0,104,0,1,0,0
2298,9,1802,1,1,0,3.0,94.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,105,0,1,0,0
2299,8,2956,1,1,0,3.0,99.0,1,2004,0,3,0,0,1238,0,0,1,0,11,1,0.0,0,0,0,0,50,0,1,0,0
2300,8,2385,1,1,0,3.0,110.0,1,2003,0,3,0,0,1168,0,0,1,0,7,1,938.0,0,0,0,0,228,0,1,0,0
2301,8,1818,1,1,0,3.0,0.0,1,2007,0,3,0,0,923,0,0,1,0,8,1,669.0,0,0,0,0,104,0,1,0,0
2302,7,1614,1,1,0,3.0,70.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,1178.0,0,0,0,0,38,0,1,0,0
2303,8,1721,1,1,0,2.0,71.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,119.0,0,0,0,0,27,0,1,0,0
2304,8,1828,1,1,0,3.0,92.0,1,2006,0,3,0,0,530,0,0,1,0,7,1,0.0,0,0,0,0,40,0,1,0,0
2305,6,1302,1,1,0,2.0,34.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,866.0,0,0,0,0,50,0,1,0,0
2306,6,1302,1,1,0,2.0,34.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,1030.0,0,0,0,0,50,0,1,0,0
2307,6,1362,1,1,0,2.0,41.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,762.0,0,0,0,0,28,0,1,0,0
2308,8,1554,1,1,0,2.0,34.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,24.0,0,0,0,0,73,0,1,0,0
2309,9,1577,1,1,0,2.0,48.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,848.0,0,0,0,0,39,0,1,0,0
2310,8,1324,1,1,0,2.0,48.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,24.0,0,0,0,0,38,0,1,0,0
2311,7,1405,1,1,0,2.0,48.0,1,2003,0,3,0,0,0,0,0,1,0,6,1,1000.0,0,0,0,0,36,0,1,0,0
2312,6,1496,1,1,0,2.0,59.0,1,2007,0,3,0,0,728,0,0,0,0,7,1,0.0,0,0,0,0,0,0,1,1,0
2313,6,1536,1,1,0,2.0,65.0,1,2005,0,3,0,0,768,0,0,1,0,6,1,0.0,0,0,0,0,38,0,1,1,0
2314,7,1458,1,1,0,2.0,58.0,1,2006,0,3,0,0,850,0,0,1,0,6,1,0.0,0,0,0,0,33,0,1,1,0
2315,6,1495,1,1,0,2.0,62.0,1,2006,0,3,0,0,757,0,0,1,0,7,1,0.0,0,0,0,0,30,0,1,1,0
2316,6,1746,1,1,0,3.0,63.0,1,2006,0,3,0,0,1048,0,0,1,0,6,1,0.0,0,0,0,0,34,0,1,1,0
2317,6,1326,1,1,0,2.0,88.0,0,2005,0,3,0,0,0,0,0,1,0,6,1,918.0,0,0,0,0,23,0,1,1,0
2318,6,1504,1,1,0,2.0,72.0,1,2007,0,3,0,0,752,0,0,1,0,6,1,0.0,0,0,0,0,32,0,1,1,0
2319,7,1456,1,1,0,2.0,64.0,1,2007,0,3,0,0,728,0,0,1,0,7,1,0.0,0,0,0,0,24,0,1,1,0
2320,7,1258,1,1,0,2.0,64.0,1,2007,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,0,0,1,1,0
2321,8,1589,1,1,0,3.0,0.0,1,2003,0,3,0,0,0,0,0,1,0,7,1,1084.0,0,0,0,0,20,0,1,0,0
2322,7,1266,1,1,0,2.0,53.0,1,2007,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,16,0,1,0,0
2323,7,1119,1,1,0,2.0,65.0,1,2004,0,3,0,0,0,0,0,1,0,5,1,779.0,0,0,0,0,24,0,1,1,0
2324,7,1374,1,1,0,2.0,87.0,1,2004,0,3,0,0,630,0,0,1,0,8,1,192.0,0,0,0,0,0,0,1,1,0
2325,7,1525,1,1,0,2.0,59.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,18,0,1,1,0
2326,7,1394,1,1,0,2.0,0.0,1,2003,0,3,0,0,640,0,0,1,0,7,1,0.0,0,0,0,0,0,0,1,1,0
2327,7,1948,1,1,0,2.0,63.0,1,2003,0,3,0,0,1101,0,0,1,0,8,1,0.0,0,0,0,0,48,0,1,1,0
2328,7,1995,1,1,0,2.0,0.0,1,2002,0,3,0,0,1131,0,0,1,0,8,1,574.0,0,0,0,0,48,0,1,1,0
2329,6,1690,1,1,0,2.0,58.0,1,2000,0,3,0,0,750,0,0,1,0,7,1,520.0,0,0,0,0,50,0,1,1,0
2330,6,1644,1,1,0,2.0,59.0,1,1999,0,3,0,0,683,0,0,1,0,7,1,0.0,0,0,0,0,42,0,1,1,0
2331,8,2551,1,1,0,3.0,100.0,1,1997,0,3,0,0,772,0,0,1,0,8,1,1181.0,0,0,0,0,61,0,1,0,0
2332,9,3078,1,1,0,3.0,89.0,1,1998,0,3,0,0,1407,0,0,1,0,9,1,672.0,0,0,0,0,87,0,1,0,0
2333,8,2582,1,1,0,3.0,74.0,1,1998,0,3,0,0,1171,0,0,1,0,9,1,1048.0,0,0,0,0,60,0,1,0,0
2334,7,2385,1,1,0,3.0,83.0,1,1998,0,3,0,0,1277,0,0,1,0,8,1,0.0,0,0,0,0,38,0,1,0,0
2335,8,2202,1,1,0,2.0,88.0,1,1992,0,3,0,0,1097,0,0,1,0,9,1,335.0,0,0,0,0,65,0,1,0,0
2336,8,2538,1,1,0,3.0,82.0,1,1996,0,4,0,0,1203,0,0,1,0,8,1,1225.0,0,0,0,0,92,0,1,0,0
2337,7,1369,1,1,0,2.0,75.0,1,2007,0,3,0,0,0,0,0,1,0,5,1,0.0,0,0,0,0,203,0,1,0,0
2338,8,1542,1,1,0,3.0,91.0,1,2007,0,3,0,0,0,0,0,1,0,6,1,1220.0,0,0,0,0,110,0,1,0,0
2339,8,1534,1,1,0,2.0,76.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,28.0,0,0,0,0,46,0,1,0,0
2340,10,1966,1,1,0,3.0,98.0,1,2007,0,3,0,0,0,0,0,1,0,6,1,1572.0,0,0,0,0,52,0,1,0,0
2341,7,1528,1,1,0,2.0,85.0,1,2007,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,228,0,1,0,0
2342,8,1538,1,1,0,2.0,74.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,769.0,0,0,0,0,40,0,1,0,0
2343,7,1506,1,1,0,2.0,70.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,778.0,0,0,0,0,35,0,1,0,0
2344,7,1977,1,1,0,3.0,70.0,1,2006,0,3,0,0,995,0,0,1,0,7,1,0.0,0,0,0,0,53,0,1,0,0
2345,8,1830,1,1,0,3.0,75.0,1,2006,0,3,0,0,528,0,0,1,0,7,1,0.0,0,0,0,0,40,0,1,0,0
2346,8,1338,0,1,0,2.0,72.0,1,2007,0,3,0,0,0,0,0,1,1,6,1,24.0,0,0,0,0,141,0,1,0,0
2347,7,1335,0,1,0,2.0,75.0,1,2006,0,3,0,0,0,0,0,1,1,6,1,0.0,0,0,0,0,210,0,1,0,0
2348,8,1792,0,1,0,2.0,72.0,1,2007,0,3,0,0,896,0,0,1,1,8,1,350.0,0,0,0,0,96,0,1,0,0
2349,5,1588,0,1,0,2.0,81.0,1,2007,0,3,0,0,863,0,0,0,1,8,1,0.0,0,0,0,0,0,0,1,0,0
2350,8,1880,0,1,0,3.0,112.0,1,2007,0,3,0,0,925,0,0,1,1,8,1,745.0,0,0,0,0,127,0,1,0,0
2351,8,1584,0,1,0,2.0,84.0,1,2007,0,3,0,0,0,0,0,1,1,6,1,0.0,0,0,0,0,256,0,1,0,0
2352,8,1685,0,1,0,3.0,100.0,1,2006,0,3,0,0,0,0,0,1,1,5,1,0.0,0,0,0,0,63,0,1,0,0
2353,6,2443,0,1,0,3.0,85.0,1,2004,0,3,0,0,1285,0,0,1,1,9,1,0.0,0,0,0,0,127,0,1,0,0
2354,6,1100,1,1,0,0.0,63.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,136,0,1,0,0
2355,7,1143,1,1,0,0.0,63.0,1,2006,0,3,0,0,0,0,0,1,0,5,1,0.0,0,0,0,0,55,0,1,0,0
2356,5,1094,1,1,0,2.0,60.0,1,2003,0,3,0,0,0,0,0,1,0,6,1,729.0,0,0,0,0,0,0,1,0,0
2357,7,1486,1,1,0,2.0,65.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,32,0,1,0,0
2358,6,1820,1,1,0,2.0,0.0,1,1993,0,3,0,0,900,0,0,1,0,7,1,480.0,0,0,0,0,85,0,1,0,0
2359,6,1266,1,1,0,1.0,50.0,1,1980,0,3,0,0,636,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2360,5,894,1,3,0,1.0,64.0,1,1977,0,3,0,0,0,0,0,0,0,5,1,138.0,0,0,0,0,0,0,1,0,0
2361,5,1040,1,1,0,2.0,84.0,1,1968,0,3,0,0,0,0,0,0,0,5,1,812.0,0,0,0,0,0,0,1,0,0
2362,7,2503,1,1,0,2.0,0.0,1,1990,0,3,0,0,1232,0,0,1,0,7,1,727.0,0,0,0,0,99,0,1,0,0
2363,5,1037,1,1,0,2.0,44.0,1,1974,0,3,0,0,0,0,0,0,0,5,1,787.0,0,0,0,0,47,0,1,0,0
2364,6,1055,1,1,0,2.0,43.0,1,1973,0,3,0,0,0,0,0,0,0,5,1,968.0,0,0,0,0,0,0,1,0,0
2365,8,1378,0,1,0,2.0,45.0,1,2004,0,3,0,0,0,0,0,1,1,6,1,851.0,0,0,0,0,56,0,1,0,0
2366,8,1151,0,1,0,2.0,80.0,1,2006,0,3,0,0,0,0,0,1,1,5,1,60.0,0,0,0,0,60,0,1,0,0
2367,8,1565,0,1,0,2.0,32.0,1,2006,0,3,0,0,0,0,0,1,1,5,1,60.0,0,0,0,0,120,0,1,0,0
2368,7,1352,0,1,0,2.0,40.0,1,2006,0,3,0,0,0,0,0,1,1,5,1,937.0,0,0,0,0,241,0,1,0,0
2369,8,1550,0,1,0,2.0,30.0,1,2006,0,3,0,0,0,0,0,1,1,5,1,0.0,0,0,0,0,102,0,1,0,0
2370,6,1501,0,1,0,2.0,24.0,1,1999,0,3,0,0,744,0,0,1,1,6,1,565.0,0,0,0,0,0,0,1,0,0
2371,6,1573,0,1,0,2.0,24.0,1,2000,0,3,0,0,804,0,0,1,1,4,1,417.0,0,0,0,0,32,0,1,0,0
2372,7,1358,0,1,0,2.0,73.0,1,1999,0,3,0,0,0,0,0,1,1,5,1,0.0,0,0,0,0,174,0,1,0,0
2373,8,2048,0,1,0,2.0,0.0,1,2003,0,3,0,0,976,0,0,1,1,8,1,964.0,0,0,0,0,48,0,1,0,0
2374,8,2362,0,1,0,2.0,106.0,1,1998,0,4,0,0,1142,0,0,1,1,8,1,901.0,0,0,0,0,0,0,1,0,0
2375,8,1494,1,5,0,2.0,50.0,1,1994,0,3,0,0,0,0,0,1,0,5,1,457.0,0,0,0,0,30,0,1,0,0
2376,7,2362,1,1,0,2.0,80.0,1,1980,0,3,0,0,0,0,0,0,0,8,1,1732.0,0,0,0,0,16,0,1,0,0
2377,8,2497,1,3,0,2.0,94.0,1,1981,0,3,0,0,0,0,0,0,0,7,1,1632.0,0,0,0,0,0,0,1,0,0
2378,6,1152,1,1,0,2.0,78.0,1,1968,0,3,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,126,0,1,0,0
2379,6,2411,1,1,0,2.0,80.0,1,1970,0,3,0,0,1008,0,0,0,0,8,1,915.0,0,0,0,0,192,0,1,0,0
2380,6,1082,1,1,0,2.0,0.0,1,1969,0,3,0,1,0,0,0,1,0,6,1,973.0,0,0,0,0,0,0,1,0,0
2381,6,1295,1,1,0,2.0,130.0,1,1968,0,3,0,0,0,0,0,1,0,6,1,910.0,0,0,0,0,194,0,1,0,0
2382,7,1610,1,1,0,2.0,108.0,1,1972,0,3,0,0,0,0,0,0,0,8,1,346.0,0,0,0,0,0,0,1,0,0
2383,7,1594,1,1,0,2.0,80.0,1,1993,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,80,0,1,0,0
2384,7,2075,1,1,0,2.0,78.0,1,1993,0,3,0,0,984,0,0,1,0,8,1,819.0,0,0,0,0,86,0,1,0,0
2385,6,1093,1,1,0,2.0,88.0,0,1966,0,3,0,0,0,0,0,0,0,6,1,792.0,0,0,0,0,0,0,1,0,0
2386,6,1052,1,3,0,1.0,80.0,1,1963,0,3,0,0,0,0,0,0,0,6,1,617.0,0,0,0,0,133,0,1,0,0
2387,5,1107,1,4,0,1.0,70.0,1,1967,0,3,0,0,0,0,0,0,0,5,1,474.0,0,0,0,0,64,0,1,0,0
2388,4,1224,1,0,0,3.0,0.0,1,1964,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,1,0,0,1,0,0
2389,5,1074,1,2,0,2.0,74.0,1,1956,0,3,0,0,0,1,0,0,0,6,1,438.0,0,0,0,0,72,0,1,0,0
2390,5,1187,1,2,0,2.0,0.0,1,1961,0,3,0,0,0,0,0,0,0,6,1,311.0,0,0,0,0,0,0,1,0,0
2391,5,964,1,1,0,2.0,76.0,1,1961,0,4,0,0,0,0,0,0,0,5,1,700.0,0,0,0,0,0,0,1,0,0
2392,5,894,1,1,0,1.0,70.0,1,1960,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2393,7,1200,1,1,0,2.0,80.0,1,1966,0,3,0,0,0,0,0,0,0,6,1,654.0,0,0,0,0,0,0,1,0,0
2394,6,1042,1,1,0,2.0,80.0,1,1965,0,3,0,0,0,0,0,0,0,5,1,494.0,0,0,0,0,0,0,1,0,0
2395,6,2154,1,1,0,2.0,80.0,1,1964,0,4,0,0,1309,0,0,0,0,8,1,414.0,0,0,0,0,0,0,1,0,0
2396,6,1374,1,3,0,1.0,0.0,1,1964,0,3,0,0,0,0,0,0,0,7,1,54.0,0,0,0,0,28,0,1,0,0
2397,6,1652,1,1,0,2.0,0.0,1,1959,0,4,0,0,0,0,0,0,0,6,1,1386.0,0,0,0,0,0,0,1,0,0
2398,5,908,1,3,0,2.0,85.0,1,1940,0,3,0,0,0,0,0,1,0,4,1,130.0,0,0,0,0,24,0,1,0,0
2399,3,666,1,1,0,0.0,50.0,1,1946,0,2,0,0,0,0,0,0,0,4,1,299.0,0,0,0,1,52,0,1,0,0
2400,3,670,1,1,0,0.0,51.0,0,1945,0,3,0,0,228,0,0,0,0,4,1,144.0,0,0,0,1,21,1,0,0,0
2401,5,808,1,5,0,1.0,50.0,1,1958,0,3,0,0,0,0,0,0,0,5,0,150.0,0,0,0,0,0,0,1,0,0
2402,5,1150,1,1,0,1.0,80.0,1,1955,0,4,0,0,0,0,0,0,0,6,1,368.0,0,0,0,0,0,0,1,0,0
2403,5,1560,1,1,0,3.0,63.0,1,1968,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,1,0,0
2404,5,1280,1,1,0,2.0,0.0,1,1966,0,3,0,0,0,0,0,0,0,6,1,602.0,0,0,0,0,40,0,1,0,0
2405,6,1254,1,1,0,2.0,100.0,1,1961,0,3,0,0,0,0,0,0,0,6,1,600.0,0,0,0,0,0,0,1,0,0
2406,6,936,1,1,0,1.0,73.0,1,1957,0,3,0,0,0,0,0,0,0,4,1,873.0,0,0,0,0,0,0,1,0,0
2407,5,1008,1,1,0,1.0,65.0,1,1956,0,3,0,0,0,0,0,0,0,6,1,908.0,0,0,0,0,0,0,1,0,0
2408,5,1053,1,1,0,2.0,60.0,1,1963,0,3,0,0,0,0,1,0,0,6,1,288.0,0,0,0,0,0,0,1,0,0
2409,5,1144,1,1,0,1.0,70.0,1,1960,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,1,0,0
2410,6,1721,1,3,0,2.0,80.0,1,1957,0,3,0,0,0,0,0,0,0,8,1,668.0,0,0,0,0,0,0,1,0,0
2411,5,922,1,1,0,1.0,72.0,1,1957,0,3,0,0,0,1,0,0,0,5,1,512.0,0,0,0,0,34,1,0,0,0
2412,5,1411,1,1,0,1.0,70.0,1,1955,0,3,0,0,0,0,0,0,0,7,1,780.0,0,0,0,0,82,0,1,0,0
2413,5,1216,1,1,0,1.0,75.0,1,1955,0,3,0,0,0,0,0,0,0,5,1,288.0,0,0,0,0,0,0,1,0,0
2414,5,1154,1,1,0,1.0,60.0,1,1953,0,5,0,0,0,0,0,0,0,6,1,408.0,0,0,0,0,0,0,1,0,0
2415,5,1560,1,1,0,2.0,70.0,1,1958,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,1,0,0
2416,6,948,1,1,0,2.0,60.0,1,1952,0,3,0,0,0,0,0,0,0,5,1,441.0,0,0,0,0,48,0,1,0,0
2417,6,1040,1,5,0,1.0,68.0,1,1953,0,3,0,0,0,0,0,0,0,6,1,85.0,0,0,0,0,0,0,0,0,0
2418,5,925,1,5,0,1.0,71.0,1,1956,0,4,0,0,0,0,0,0,0,5,1,114.0,0,0,0,0,0,0,1,0,0
2419,4,1540,1,1,0,1.0,55.0,1,1955,0,3,0,0,500,0,0,1,0,7,1,150.0,0,0,0,0,0,0,1,0,0
